file,class,method,variable,usage
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,SistemaEstacionamento,verificarVagasDisponiveis/0,estacionamento,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,SistemaEstacionamento,removerVeiculo/0,estacionamento,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,SistemaEstacionamento,removerVeiculo/0,scanner,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,SistemaEstacionamento,estacionarVeiculo/0,estacionamento,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,SistemaEstacionamento,estacionarVeiculo/0,scanner,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,removerVeiculo/0,disponivel,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,removerVeiculo/0,veiculoEstacionado,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,isDisponivel/0,disponivel,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,estacionar/1[Veiculo],disponivel,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,estacionar/1[Veiculo],veiculoEstacionado,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,getVeiculoEstacionado/0,veiculoEstacionado,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,Vaga/1[int],numero,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,Vaga/1[int],disponivel,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,Vaga/1[int],veiculoEstacionado,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,getNumero/0,numero,1
