file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,SistemaEstacionamento,SistemaEstacionamento/0,true,140,1,2,1,1,1,3,7,0,1,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,9,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,SistemaEstacionamento,exibirMenu/0,false,148,0,1,1,0,1,2,10,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,16,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,SistemaEstacionamento,processarOpcao/1[int],false,159,2,6,1,5,7,7,25,0,0,1,7,4,1,0,0,0,0,2,6,0,0,1,0,0,0,10,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,SistemaEstacionamento,cadastrarVagas/0,false,185,1,2,1,1,1,4,6,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,2,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,SistemaEstacionamento,verificarVagasDisponiveis/0,false,209,1,2,1,1,1,2,4,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,5,2,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,SistemaEstacionamento,main/1[java.lang.String[]],false,214,1,3,0,3,2,4,11,0,2,1,4,2,2,1,1,0,0,0,1,2,0,1,0,0,0,6,9,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,SistemaEstacionamento,removerVeiculo/0,false,203,1,2,1,1,1,3,5,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,SistemaEstacionamento,estacionarVeiculo/0,false,192,2,3,1,2,1,3,10,0,4,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,9,2,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,removerVeiculo/0,false,23,1,1,1,0,2,0,9,2,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,isDisponivel/0,false,33,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,estacionar/1[Veiculo],false,14,1,1,1,0,2,0,8,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,getVeiculoEstacionado/0,false,41,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,Vaga/1[int],true,8,0,1,1,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\SistemaEstacionamento\ComandoCompleto\Gemini\code\SistemaEstacionamento.java,Vaga,getNumero/0,false,37,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
