file,class,method,variable,usage
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\service\EstoqueService.java,service.EstoqueService,"registrarEntrada/4[int,int,int,java.util.Date]",movimentacaoDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\service\EstoqueService.java,service.EstoqueService,"registrarEntrada/4[int,int,int,java.util.Date]",armazemDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\ArmazemDAO.java,dao.ArmazemDAO,listarArmazens/0,armazens,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\ArmazemDAO.java,dao.ArmazemDAO,criarArmazem/1[model.Armazem],proximoId,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\ArmazemDAO.java,dao.ArmazemDAO,criarArmazem/1[model.Armazem],armazens,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\ArmazemDAO.java,dao.ArmazemDAO,atualizarArmazem/1[model.Armazem],armazens,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\ArmazemDAO.java,dao.ArmazemDAO,excluirArmazem/1[int],armazens,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\ArmazemDAO.java,dao.ArmazemDAO,buscarArmazemPorId/1[int],armazens,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,setTipo/1[model.TipoMovimentacao],tipo,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,setQuantidade/1[int],quantidade,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,getArmazemOrigem/0,armazemOrigem,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,setProduto/1[model.Produto],produto,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,setArmazemOrigem/1[model.Armazem],armazemOrigem,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,getArmazemDestino/0,armazemDestino,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,setArmazemDestino/1[model.Armazem],armazemDestino,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,getProduto/0,produto,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,getData/0,data,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,getQuantidade/0,quantidade,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,getTipo/0,tipo,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,getId/0,id,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,"Movimentacao/7[int,model.Produto,model.Armazem,model.Armazem,int,java.util.Date,model.TipoMovimentacao]",armazemOrigem,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,"Movimentacao/7[int,model.Produto,model.Armazem,model.Armazem,int,java.util.Date,model.TipoMovimentacao]",armazemDestino,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,"Movimentacao/7[int,model.Produto,model.Armazem,model.Armazem,int,java.util.Date,model.TipoMovimentacao]",tipo,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,"Movimentacao/7[int,model.Produto,model.Armazem,model.Armazem,int,java.util.Date,model.TipoMovimentacao]",produto,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,"Movimentacao/7[int,model.Produto,model.Armazem,model.Armazem,int,java.util.Date,model.TipoMovimentacao]",data,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,"Movimentacao/7[int,model.Produto,model.Armazem,model.Armazem,int,java.util.Date,model.TipoMovimentacao]",id,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,"Movimentacao/7[int,model.Produto,model.Armazem,model.Armazem,int,java.util.Date,model.TipoMovimentacao]",quantidade,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,toString/0,armazemOrigem,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,toString/0,armazemDestino,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,toString/0,tipo,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,toString/0,produto,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,toString/0,data,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,toString/0,id,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,toString/0,quantidade,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,setData/1[java.util.Date],data,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Movimentacao.java,model.Movimentacao,setId/1[int],id,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\ProdutoDAO.java,dao.ProdutoDAO,listarProdutos/0,produtos,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\ProdutoDAO.java,dao.ProdutoDAO,buscarProdutoPorId/1[int],produtos,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\ProdutoDAO.java,dao.ProdutoDAO,excluirProduto/1[int],produtos,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\ProdutoDAO.java,dao.ProdutoDAO,atualizarProduto/1[model.Produto],produtos,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\ProdutoDAO.java,dao.ProdutoDAO,criarProduto/1[model.Produto],proximoId,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\ProdutoDAO.java,dao.ProdutoDAO,criarProduto/1[model.Produto],produtos,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\service\ArmazemService.java,service.ArmazemService,"criarArmazem/2[java.lang.String,java.lang.String]",armazemDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\service\ArmazemService.java,service.ArmazemService,buscarArmazemPorId/1[int],armazemDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\service\ArmazemService.java,service.ArmazemService,ArmazemService/1[dao.ArmazemDAO],armazemDAO,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\service\ArmazemService.java,service.ArmazemService,"atualizarArmazem/3[int,java.lang.String,java.lang.String]",armazemDAO,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\service\ArmazemService.java,service.ArmazemService,listarArmazens/0,armazemDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\service\ArmazemService.java,service.ArmazemService,excluirArmazem/1[int],armazemDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Armazem.java,model.Armazem,getNome/0,nome,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Armazem.java,model.Armazem,setNome/1[java.lang.String],nome,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Armazem.java,model.Armazem,"Armazem/3[int,java.lang.String,java.lang.String]",localizacao,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Armazem.java,model.Armazem,"Armazem/3[int,java.lang.String,java.lang.String]",nome,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Armazem.java,model.Armazem,"Armazem/3[int,java.lang.String,java.lang.String]",id,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Armazem.java,model.Armazem,setLocalizacao/1[java.lang.String],localizacao,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Armazem.java,model.Armazem,setId/1[int],id,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Armazem.java,model.Armazem,getLocalizacao/0,localizacao,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Armazem.java,model.Armazem,getId/0,id,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Armazem.java,model.Armazem,toString/0,localizacao,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Armazem.java,model.Armazem,toString/0,nome,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Armazem.java,model.Armazem,toString/0,id,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\service\ProdutoService.java,service.ProdutoService,excluirProduto/1[int],produtoDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\service\ProdutoService.java,service.ProdutoService,listarProdutos/0,produtoDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\service\ProdutoService.java,service.ProdutoService,ProdutoService/1[dao.ProdutoDAO],produtoDAO,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\service\ProdutoService.java,service.ProdutoService,buscarProdutoPorId/1[int],produtoDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\service\ProdutoService.java,service.ProdutoService,"atualizarProduto/4[int,java.lang.String,java.lang.String,double]",produtoDAO,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\service\ProdutoService.java,service.ProdutoService,"criarProduto/3[java.lang.String,java.lang.String,double]",produtoDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,criarArmazem/0,armazemService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,criarArmazem/0,scanner,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,atualizarProduto/0,produtoService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,atualizarProduto/0,scanner,6
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,registrarSaida/0,estoqueService,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,registrarSaida/0,scanner,6
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,listarMovimentacoes/0,estoqueService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,gerenciarProdutos/0,scanner,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,criarProduto/0,produtoService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,criarProduto/0,scanner,4
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,gerenciarArmazens/0,scanner,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,gerenciarMovimentacoes/0,scanner,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,excluirProduto/0,produtoService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,excluirProduto/0,scanner,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,atualizarArmazem/0,armazemService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,atualizarArmazem/0,scanner,4
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,listarProdutos/0,produtoService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,listarArmazens/0,armazemService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,registrarEntrada/0,estoqueService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,registrarEntrada/0,scanner,6
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,consultarEstoque/0,estoqueService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,consultarEstoque/0,scanner,4
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,transferirProduto/0,estoqueService,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,transferirProduto/0,scanner,8
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,main/1[java.lang.String[]],scanner,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,excluirArmazem/0,armazemService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\Main.java,Main,excluirArmazem/0,scanner,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\MovimentacaoDAO.java,dao.MovimentacaoDAO,listarMovimentacoes/0,movimentacoes,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\MovimentacaoDAO.java,dao.MovimentacaoDAO,buscarMovimentacaoPorId/1[int],movimentacoes,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\MovimentacaoDAO.java,dao.MovimentacaoDAO,registrarMovimentacao/1[model.Movimentacao],proximoId,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\dao\MovimentacaoDAO.java,dao.MovimentacaoDAO,registrarMovimentacao/1[model.Movimentacao],movimentacoes,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,"Produto/4[int,java.lang.String,java.lang.String,double]",preco,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,"Produto/4[int,java.lang.String,java.lang.String,double]",nome,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,"Produto/4[int,java.lang.String,java.lang.String,double]",id,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,"Produto/4[int,java.lang.String,java.lang.String,double]",descricao,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,getId/0,id,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,toString/0,preco,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,toString/0,nome,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,toString/0,id,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,toString/0,descricao,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,setDescricao/1[java.lang.String],descricao,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,setId/1[int],id,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,getNome/0,nome,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,setNome/1[java.lang.String],nome,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,getDescricao/0,descricao,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,getPreco/0,preco,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\DeepSeek\code\model\Produto.java,model.Produto,setPreco/1[double],preco,3
