file,class,method,variable,usage
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\service\PedidoService.java,service.PedidoService,"adicionarItemAoPedido/3[int,int,int]",pedido,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\service\PedidoService.java,service.PedidoService,"adicionarItemAoPedido/3[int,int,int]",alimento,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\service\PedidoService.java,service.PedidoService,"adicionarItemAoPedido/3[int,int,int]",alimentoId,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\service\PedidoService.java,service.PedidoService,"adicionarItemAoPedido/3[int,int,int]",quantidade,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\service\PedidoService.java,service.PedidoService,"atualizarStatusPedido/2[int,model.StatusPedido]",pedidoId,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\service\PedidoService.java,service.PedidoService,"atualizarStatusPedido/2[int,model.StatusPedido]",novoStatus,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\service\PedidoService.java,service.PedidoService,"atualizarStatusPedido/2[int,model.StatusPedido]",pedido,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\service\PedidoService.java,service.PedidoService,criarPedido/0,pedido,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\Pedido.java,model.Pedido,setObservacoes/1[java.lang.String],observacoes,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\Pedido.java,model.Pedido,Pedido/1[int],id,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\Pedido.java,model.Pedido,setStatus/1[model.StatusPedido],status,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\Pedido.java,model.Pedido,removerItem/1[model.ItemPedido],item,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\Pedido.java,model.Pedido,getTotal/0,total,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\Pedido.java,model.Pedido,getTotal/0,item,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\Pedido.java,model.Pedido,adicionarItem/1[model.ItemPedido],item,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\Alimento.java,model.Alimento,setPreco/1[double],preco,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\Alimento.java,model.Alimento,"Alimento/4[int,java.lang.String,java.lang.String,double]",preco,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\Alimento.java,model.Alimento,"Alimento/4[int,java.lang.String,java.lang.String,double]",nome,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\Alimento.java,model.Alimento,"Alimento/4[int,java.lang.String,java.lang.String,double]",id,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\Alimento.java,model.Alimento,"Alimento/4[int,java.lang.String,java.lang.String,double]",descricao,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,main/1[java.lang.String[]],args,0
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,main/1[java.lang.String[]],opcao,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,iniciarPreparo/0,pedidoId,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,processarPagamento/0,pedidoId,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,processarPagamento/0,resultado,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,processarPagamento/0,pedido,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,processarPagamento/0,valorPago,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,atualizarStatusPedido/0,opcao,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,atualizarStatusPedido/0,pedidoId,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,atualizarStatusPedido/0,novoStatus,7
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,atualizarStatusPedido/0,pedido,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,cadastrarAlimento/0,preco,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,cadastrarAlimento/0,novoAlimento,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,cadastrarAlimento/0,nome,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,cadastrarAlimento/0,novoId,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,cadastrarAlimento/0,descricao,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,listarPedidosCozinha/1[model.StatusPedido],item,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,listarPedidosCozinha/1[model.StatusPedido],pedido,5
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,listarPedidosCozinha/1[model.StatusPedido],pedidos,4
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,listarPedidosCozinha/1[model.StatusPedido],status,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,visualizarPedidos/0,item,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,visualizarPedidos/0,pedido,5
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,visualizarPedidos/0,pedidos,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,criarPedido/0,opcao,0
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,criarPedido/0,obs,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,criarPedido/0,pedido,5
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,criarPedido/0,alimento,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,criarPedido/0,cardapio,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,criarPedido/0,alimentoId,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,criarPedido/0,quantidade,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,finalizarPreparo/0,pedidoId,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\MainApp.java,MainApp,menuCozinha/0,opcao,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\StatusPedido.java,model.StatusPedido,StatusPedido/1[java.lang.String],descricao,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\service\PagamentoService.java,service.PagamentoService,calcularTotal/1[model.Pedido],pedido,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\service\PagamentoService.java,service.PagamentoService,"processarPagamento/2[model.Pedido,double]",total,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\service\PagamentoService.java,service.PagamentoService,"processarPagamento/2[model.Pedido,double]",troco,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\service\PagamentoService.java,service.PagamentoService,"processarPagamento/2[model.Pedido,double]",pedido,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\service\PagamentoService.java,service.PagamentoService,"processarPagamento/2[model.Pedido,double]",valorPago,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\ItemPedido.java,model.ItemPedido,"ItemPedido/2[model.Alimento,int]",alimento,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\ItemPedido.java,model.ItemPedido,"ItemPedido/2[model.Alimento,int]",quantidade,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\model\ItemPedido.java,model.ItemPedido,setQuantidade/1[int],quantidade,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\util\GeradorRecibo.java,util.GeradorRecibo,gerarRecibo/1[model.Pedido],recibo,12
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\util\GeradorRecibo.java,util.GeradorRecibo,gerarRecibo/1[model.Pedido],item,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\util\GeradorRecibo.java,util.GeradorRecibo,gerarRecibo/1[model.Pedido],sdf,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\5_Restaurante\DeepSeek\code\util\GeradorRecibo.java,util.GeradorRecibo,gerarRecibo/1[model.Pedido],pedido,4
