file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectList.java,ProjectList,setName/1[java.lang.String],false,17,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectList.java,ProjectList,addCard/1[Card],false,25,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectList.java,ProjectList,toString/0,false,34,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,4,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectList.java,ProjectList,removeCard/1[Card],false,29,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Main.java,Main,"gerenciarCartoes/4[ProjectList,Board,ProjectManager,java.util.Scanner]",false,153,4,11,1,10,13,15,80,1,8,4,15,0,0,2,4,0,0,28,6,8,1,4,0,0,0,38,9,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Main.java,Main,main/1[java.lang.String[]],false,5,3,9,0,9,12,12,73,1,11,1,12,1,2,2,3,0,0,23,6,11,0,3,0,0,0,42,9,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Main.java,Main,"gerenciarListas/3[Board,ProjectManager,java.util.Scanner]",false,85,4,9,1,8,12,12,62,1,4,3,12,1,1,2,3,0,0,21,6,4,1,3,0,0,0,30,9,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,"Card/3[java.lang.String,java.lang.String,java.time.LocalDate]",true,8,0,1,1,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,getDescription/0,false,22,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,setDescription/1[java.lang.String],false,26,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,setDueDate/1[java.time.LocalDate],false,34,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,toString/0,false,39,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,6,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,setTitle/1[java.lang.String],false,18,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,getTitle/0,false,14,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,getDueDate/0,false,30,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectManager.java,ProjectManager,ProjectManager/0,true,7,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectManager.java,ProjectManager,"findList/2[Board,java.lang.String]",false,32,2,4,2,2,3,3,8,2,0,2,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,8,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectManager.java,ProjectManager,getBoards/0,false,11,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectManager.java,ProjectManager,addBoard/1[Board],false,15,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectManager.java,ProjectManager,removeBoard/1[Board],false,19,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectManager.java,ProjectManager,findBoard/1[java.lang.String],false,23,1,2,1,1,3,2,8,2,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectManager.java,ProjectManager,"findCard/2[ProjectList,java.lang.String]",false,41,2,3,1,2,3,3,8,2,0,2,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,8,1,0,false
