file,class,method,variable,usage
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectList.java,ProjectList,getName/0,name,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectList.java,ProjectList,setName/1[java.lang.String],name,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectList.java,ProjectList,addCard/1[Card],cards,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectList.java,ProjectList,toString/0,cards,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectList.java,ProjectList,toString/0,name,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectList.java,ProjectList,removeCard/1[Card],cards,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,"Card/3[java.lang.String,java.lang.String,java.time.LocalDate]",dueDate,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,"Card/3[java.lang.String,java.lang.String,java.time.LocalDate]",description,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,"Card/3[java.lang.String,java.lang.String,java.time.LocalDate]",title,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,getDescription/0,description,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,setDescription/1[java.lang.String],description,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,setDueDate/1[java.time.LocalDate],dueDate,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,toString/0,dueDate,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,toString/0,description,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,toString/0,title,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,setTitle/1[java.lang.String],title,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,getTitle/0,title,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\Card.java,Card,getDueDate/0,dueDate,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectManager.java,ProjectManager,ProjectManager/0,boards,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectManager.java,ProjectManager,getBoards/0,boards,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectManager.java,ProjectManager,addBoard/1[Board],boards,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectManager.java,ProjectManager,removeBoard/1[Board],boards,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\GPT\code\ProjectManager.java,ProjectManager,findBoard/1[java.lang.String],boards,1
