file,class,method,variable,usage
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,realizarTransferencia/0,valor,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,realizarTransferencia/0,clienteRemetente,4
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,realizarSaque/0,cliente,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,realizarSaque/0,cpf,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,realizarSaque/0,valor,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,simularRendimentoPoupanca/0,cliente,4
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,simularRendimentoPoupanca/0,cpf,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,simularRendimentoPoupanca/0,contaPoupanca,4
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,buscarCliente/1[java.lang.String],cliente,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,buscarCliente/1[java.lang.String],cpf,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,buscarClientePorNumeroConta/1[int],cliente,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,buscarClientePorNumeroConta/1[int],numeroConta,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,main/1[java.lang.String[]],args,0
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,main/1[java.lang.String[]],sistema,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,consultarSaldo/0,cliente,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,consultarSaldo/0,cpf,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,executar/0,opcao,3
