file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\Cliente.java,Cliente,getNome/0,false,12,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\Cliente.java,Cliente,toString/0,false,25,1,1,0,1,1,3,3,1,0,0,3,0,0,0,0,0,0,5,0,0,1,0,0,0,0,4,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,cadastrarCliente/0,false,14,4,4,1,3,3,7,33,1,6,0,7,0,0,0,2,0,0,12,2,8,0,1,0,0,0,29,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,realizarTransferencia/0,false,78,4,5,1,4,5,9,27,0,5,0,9,2,1,0,3,0,1,7,0,5,0,2,0,0,0,28,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,realizarSaque/0,false,62,3,4,1,3,2,7,15,0,3,0,7,1,1,0,1,0,0,4,0,3,0,1,0,0,0,14,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,SistemaBancario/0,true,9,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,simularRendimentoPoupanca/0,false,105,4,7,1,6,4,10,19,0,3,0,10,1,1,0,2,0,0,12,1,3,5,1,0,0,0,25,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,buscarCliente/1[java.lang.String],false,124,1,5,4,1,3,2,8,2,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,2,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,buscarClientePorNumeroConta/1[int],false,133,2,3,1,2,3,2,8,2,0,1,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,9,2,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,main/1[java.lang.String[]],false,183,1,2,0,2,1,1,4,0,1,1,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,consultarSaldo/0,false,49,3,5,1,4,2,8,12,0,2,0,8,1,1,0,1,0,0,6,0,2,1,1,0,0,0,14,1,0,false
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\4_Banco\Gemini\code\SistemaBancario.java,SistemaBancario,executar/0,false,142,1,6,1,5,8,10,39,0,1,0,10,5,5,1,1,0,0,10,7,1,0,2,0,0,0,21,1,0,false
