file,class,method,variable,usage
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,setDescription/1[java.lang.String],description,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,getPrice/0,price,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,getId/0,id,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"Product/3[java.lang.String,java.lang.String,double]",stockByWarehouse,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"Product/3[java.lang.String,java.lang.String,double]",nextId,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"Product/3[java.lang.String,java.lang.String,double]",price,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"Product/3[java.lang.String,java.lang.String,double]",name,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"Product/3[java.lang.String,java.lang.String,double]",description,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"Product/3[java.lang.String,java.lang.String,double]",id,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,setName/1[java.lang.String],name,3
