file,class,method,variable,usage
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Warehouse,"Warehouse/2[java.lang.String,java.lang.String]",location,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Warehouse,setName/1[java.lang.String],name,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,StockMovement,"StockMovement/6[StockMovement.Type,Product,int,java.time.LocalDate,Warehouse,Warehouse]",date,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,StockMovement,"StockMovement/6[StockMovement.Type,Product,int,java.time.LocalDate,Warehouse,Warehouse]",product,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,StockMovement,"StockMovement/6[StockMovement.Type,Product,int,java.time.LocalDate,Warehouse,Warehouse]",quantity,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,StockMovement,"StockMovement/6[StockMovement.Type,Product,int,java.time.LocalDate,Warehouse,Warehouse]",destination,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,StockMovement,"StockMovement/6[StockMovement.Type,Product,int,java.time.LocalDate,Warehouse,Warehouse]",source,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,StockMovement,"StockMovement/6[StockMovement.Type,Product,int,java.time.LocalDate,Warehouse,Warehouse]",type,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"removeStock/2[int,int]",quantity,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"removeStock/2[int,int]",warehouseId,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"removeStock/2[int,int]",currentStock,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,getStock/1[int],warehouseId,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"addStock/2[int,int]",quantity,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"addStock/2[int,int]",warehouseId,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,setPrice/1[double],price,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,setDescription/1[java.lang.String],description,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"transferStock/3[int,int,int]",quantity,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"transferStock/3[int,int,int]",toWarehouseId,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"transferStock/3[int,int,int]",fromWarehouseId,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"Product/3[java.lang.String,java.lang.String,double]",price,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"Product/3[java.lang.String,java.lang.String,double]",name,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,"Product/3[java.lang.String,java.lang.String,double]",description,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\8_Estoque\GPT\code\InventorySystem.java,Product,setName/1[java.lang.String],name,2
