file,class,method,variable,usage
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Lista.java,model.Lista,toString/0,id,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Lista.java,model.Lista,getCartoes/0,cartoes,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Lista.java,model.Lista,removerCartao/1[model.Cartao],cartoes,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Lista.java,model.Lista,adicionarCartao/1[model.Cartao],cartoes,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\dao\QuadroDAO.java,dao.QuadroDAO,"criarQuadro/2[java.lang.String,java.lang.String]",proximoId,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\dao\QuadroDAO.java,dao.QuadroDAO,"criarQuadro/2[java.lang.String,java.lang.String]",quadros,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\dao\QuadroDAO.java,dao.QuadroDAO,buscarQuadroPorId/1[int],quadros,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\dao\QuadroDAO.java,dao.QuadroDAO,excluirQuadro/1[int],quadros,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\dao\QuadroDAO.java,dao.QuadroDAO,listarQuadros/0,quadros,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,getTitulo/0,titulo,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,getLista/0,lista,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,setDescricao/1[java.lang.String],descricao,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,setTitulo/1[java.lang.String],titulo,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,setLista/1[model.Lista],lista,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,"Cartao/5[int,java.lang.String,java.lang.String,java.time.LocalDate,model.Lista]",lista,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,"Cartao/5[int,java.lang.String,java.lang.String,java.time.LocalDate,model.Lista]",dataVencimento,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,"Cartao/5[int,java.lang.String,java.lang.String,java.time.LocalDate,model.Lista]",titulo,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,"Cartao/5[int,java.lang.String,java.lang.String,java.time.LocalDate,model.Lista]",id,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,"Cartao/5[int,java.lang.String,java.lang.String,java.time.LocalDate,model.Lista]",descricao,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,getId/0,id,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,getDescricao/0,descricao,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,getDataVencimento/0,dataVencimento,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,toString/0,dataVencimento,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,toString/0,titulo,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,toString/0,id,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,toString/0,descricao,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Cartao.java,model.Cartao,setDataVencimento/1[java.time.LocalDate],dataVencimento,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,getId/0,id,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,getListas/0,listas,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,adicionarLista/1[model.Lista],listas,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,setNome/1[java.lang.String],nome,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,getDescricao/0,descricao,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,"Quadro/3[int,java.lang.String,java.lang.String]",listas,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,"Quadro/3[int,java.lang.String,java.lang.String]",nome,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,"Quadro/3[int,java.lang.String,java.lang.String]",id,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,"Quadro/3[int,java.lang.String,java.lang.String]",descricao,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,getNome/0,nome,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,toString/0,nome,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,toString/0,id,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,toString/0,descricao,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,setDescricao/1[java.lang.String],descricao,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\model\Quadro.java,model.Quadro,removerLista/1[model.Lista],listas,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\ListaService.java,service.ListaService,buscarListaPorId/1[int],listaDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\ListaService.java,service.ListaService,excluirLista/1[int],listaDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\ListaService.java,service.ListaService,ListaService/1[dao.ListaDAO],listaDAO,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\ListaService.java,service.ListaService,listarListasPorQuadro/1[model.Quadro],listaDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\ListaService.java,service.ListaService,"criarLista/2[java.lang.String,model.Quadro]",listaDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\ListaService.java,service.ListaService,"atualizarLista/2[int,java.lang.String]",listaDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\QuadroService.java,service.QuadroService,QuadroService/1[dao.QuadroDAO],quadroDAO,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\QuadroService.java,service.QuadroService,"criarQuadro/2[java.lang.String,java.lang.String]",quadroDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\QuadroService.java,service.QuadroService,buscarQuadroPorId/1[int],quadroDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\QuadroService.java,service.QuadroService,listarQuadros/0,quadroDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\QuadroService.java,service.QuadroService,"atualizarQuadro/3[int,java.lang.String,java.lang.String]",quadroDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\QuadroService.java,service.QuadroService,excluirQuadro/1[int],quadroDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,visualizarEditarLista/1[model.Quadro],listaService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,editarLista/1[model.Lista],listaService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,excluirQuadro/1[model.Quadro],quadroService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,listarQuadros/0,quadroService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,visualizarEditarCartao/1[model.Lista],cartaoService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,editarCartao/1[model.Cartao],cartaoService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,lerString/1[java.lang.String],scanner,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,criarQuadro/0,quadroService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,editarQuadro/1[model.Quadro],quadroService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,listarCartoes/1[model.Lista],cartaoService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,criarLista/1[model.Quadro],listaService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,excluirCartao/1[model.Cartao],cartaoService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,main/1[java.lang.String[]],scanner,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,inicializarServicos/0,cartaoService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,inicializarServicos/0,quadroService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,inicializarServicos/0,listaService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,excluirLista/1[model.Lista],listaService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,lerInteiro/1[java.lang.String],scanner,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,lerData/1[java.lang.String],scanner,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,moverCartao/1[model.Lista],cartaoService,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,moverCartao/1[model.Lista],listaService,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,criarCartao/1[model.Lista],cartaoService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,listarListas/1[model.Quadro],listaService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\Main.java,Main,visualizarEditarQuadro/0,quadroService,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\CartaoService.java,service.CartaoService,CartaoService/1[dao.CartaoDAO],cartaoDAO,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\CartaoService.java,service.CartaoService,buscarCartaoPorId/1[int],cartaoDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\CartaoService.java,service.CartaoService,listarCartoesPorLista/1[model.Lista],cartaoDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\CartaoService.java,service.CartaoService,excluirCartao/1[int],cartaoDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\CartaoService.java,service.CartaoService,"moverCartao/2[int,model.Lista]",cartaoDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\CartaoService.java,service.CartaoService,"atualizarCartao/4[int,java.lang.String,java.lang.String,java.time.LocalDate]",cartaoDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\service\CartaoService.java,service.CartaoService,"criarCartao/4[java.lang.String,java.lang.String,java.time.LocalDate,model.Lista]",cartaoDAO,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\dao\ListaDAO.java,dao.ListaDAO,excluirLista/1[int],listas,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\dao\ListaDAO.java,dao.ListaDAO,listarListasPorQuadro/1[model.Quadro],listas,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\dao\ListaDAO.java,dao.ListaDAO,buscarListaPorId/1[int],listas,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\dao\ListaDAO.java,dao.ListaDAO,"criarLista/2[java.lang.String,model.Quadro]",proximoId,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\6_GerenciadorProjetos\DeepSeek\code\dao\ListaDAO.java,dao.ListaDAO,"criarLista/2[java.lang.String,model.Quadro]",listas,1
