file,class,method,variable,usage
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Emprestimo,finalizarEmprestimo/1[java.time.LocalDate],finalizado,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Emprestimo,"Emprestimo/4[Usuario,Livro,java.time.LocalDate,java.time.LocalDate]",dataDevolucaoPrevista,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Emprestimo,"Emprestimo/4[Usuario,Livro,java.time.LocalDate,java.time.LocalDate]",livro,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Emprestimo,"Emprestimo/4[Usuario,Livro,java.time.LocalDate,java.time.LocalDate]",dataEmprestimo,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Emprestimo,"Emprestimo/4[Usuario,Livro,java.time.LocalDate,java.time.LocalDate]",usuario,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Emprestimo,"Emprestimo/4[Usuario,Livro,java.time.LocalDate,java.time.LocalDate]",finalizado,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Emprestimo,getUsuario/0,usuario,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Usuario,"Usuario/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",telefone,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Usuario,"Usuario/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",cpf,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Usuario,"Usuario/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",nome,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Usuario,"Usuario/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",email,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Usuario,toString/0,telefone,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Usuario,toString/0,cpf,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Usuario,toString/0,nome,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Usuario,toString/0,email,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Usuario,getEmail/0,email,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Usuario,getTelefone/0,telefone,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Usuario,getCpf/0,cpf,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Usuario,getNome/0,nome,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,getQuantidadeDisponivel/0,quantidadeDisponivel,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,emprestar/0,quantidadeDisponivel,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,getIsbn/0,isbn,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,getTitulo/0,titulo,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,"Livro/5[java.lang.String,java.lang.String,java.lang.String,int,int]",anoPublicacao,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,"Livro/5[java.lang.String,java.lang.String,java.lang.String,int,int]",quantidadeDisponivel,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,"Livro/5[java.lang.String,java.lang.String,java.lang.String,int,int]",isbn,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,"Livro/5[java.lang.String,java.lang.String,java.lang.String,int,int]",titulo,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,"Livro/5[java.lang.String,java.lang.String,java.lang.String,int,int]",quantidadeTotal,4
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,"Livro/5[java.lang.String,java.lang.String,java.lang.String,int,int]",autor,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,devolver/0,quantidadeDisponivel,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,devolver/0,quantidadeTotal,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,getAutor/0,autor,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,toString/0,anoPublicacao,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,toString/0,quantidadeDisponivel,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,toString/0,isbn,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,toString/0,titulo,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,toString/0,quantidadeTotal,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,toString/0,autor,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,getQuantidadeTotal/0,quantidadeTotal,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,getAnoPublicacao/0,anoPublicacao,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,main/1[java.lang.String[]],scanner,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,deletarLivro/0,livros,5
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,deletarLivro/0,scanner,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,listarUsuarios/0,usuarios,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,realizarEmprestimo/0,livros,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,realizarEmprestimo/0,scanner,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,realizarEmprestimo/0,emprestimos,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,realizarEmprestimo/0,usuarios,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,listarLivros/0,livros,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarLivro/0,livros,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarLivro/0,scanner,7
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,listarEmprestimosAtivos/0,emprestimos,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,finalizarEmprestimo/0,scanner,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,finalizarEmprestimo/0,emprestimos,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarUsuario/0,scanner,4
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarUsuario/0,usuarios,2
