file,class,method,variable,usage
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,"Livro/5[java.lang.String,java.lang.String,java.lang.String,int,int]",isbn,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,"Livro/5[java.lang.String,java.lang.String,java.lang.String,int,int]",titulo,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,"Livro/5[java.lang.String,java.lang.String,java.lang.String,int,int]",quantidadeTotal,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,Livro,"Livro/5[java.lang.String,java.lang.String,java.lang.String,int,int]",autor,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,main/1[java.lang.String[]],args,0
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,main/1[java.lang.String[]],opcao,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,deletarLivro/0,isbn,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,deletarLivro/0,i,6
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,deletarLivro/0,removido,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,listarUsuarios/0,usuario,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,realizarEmprestimo/0,dataDevolucaoPrevista,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,realizarEmprestimo/0,emprestimo,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,realizarEmprestimo/0,u,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,realizarEmprestimo/0,livro,5
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,realizarEmprestimo/0,e,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,realizarEmprestimo/0,dataEmprestimo,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,realizarEmprestimo/0,isbn,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,realizarEmprestimo/0,cpf,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,realizarEmprestimo/0,usuario,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,realizarEmprestimo/0,l,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,listarLivros/0,livro,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarLivro/0,anoPublicacao,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarLivro/0,livro,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarLivro/0,isbn,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarLivro/0,titulo,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarLivro/0,quantidade,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarLivro/0,autor,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,listarEmprestimosAtivos/0,encontrado,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,listarEmprestimosAtivos/0,emprestimo,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,finalizarEmprestimo/0,emprestimo,6
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,finalizarEmprestimo/0,e,4
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,finalizarEmprestimo/0,periodo,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,finalizarEmprestimo/0,diasAtraso,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,finalizarEmprestimo/0,isbn,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,finalizarEmprestimo/0,multa,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,finalizarEmprestimo/0,cpf,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,finalizarEmprestimo/0,dataDevolucao,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarUsuario/0,telefone,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarUsuario/0,cpf,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarUsuario/0,usuario,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarUsuario/0,nome,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\DeepSeek\code\SistemaBiblioteca.java,SistemaBiblioteca,cadastrarUsuario/0,email,1
