file,class,method,variable,usage
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Emprestimo,calcularMulta/0,dataDevolucao,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Emprestimo,toString/0,dataEmprestimo,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Emprestimo,toString/0,dataDevolucao,2
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Usuario,toString/0,cpf,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Usuario,toString/0,nome,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Usuario,"Usuario/2[java.lang.String,java.lang.String]",cpf,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Usuario,"Usuario/2[java.lang.String,java.lang.String]",nome,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Livro,toString/0,isbn,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Livro,toString/0,titulo,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Livro,toString/0,emprestado,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Livro,toString/0,autor,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Livro,"Livro/3[java.lang.String,java.lang.String,java.lang.String]",isbn,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Livro,"Livro/3[java.lang.String,java.lang.String,java.lang.String]",titulo,3
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Livro,"Livro/3[java.lang.String,java.lang.String,java.lang.String]",emprestado,1
C:\Users\gabri\OneDrive\Documentos\CEFET\0TCC\Sistemas\2_Biblioteca\GPT\code\Biblioteca.java,Livro,"Livro/3[java.lang.String,java.lang.String,java.lang.String]",autor,3
